NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N20	2.34876e-32	8.91442e-32	1.52047e-30	5.4028e-29	2.08373e-27	7.07923e-26	2.03246e-24	5.11984e-23	1.16007e-21	2.30405e-20	3.7029e-19	4.29931e-18	3.44314e-17	2.09678e-16	1.17425e-15	6.87011e-15	4.42233e-14	3.22023e-13	2.6626e-12	2.38558e-11	2.098e-10	1.61642e-09	9.92875e-09	4.57028e-08	1.53275e-07	3.76389e-07	7.04218e-07	1.0816e-06	1.51514e-06	2.1286e-06	3.04557e-06	4.35872e-06	6.03723e-06	7.90076e-06	9.82779e-06	1.23826e-05	1.7672e-05	3.13246e-05	6.83449e-05	0.000169606	0.000450208	0.0012331	0.00332209	0.00830022	0.0183242	0.034752	0.0562773	0.0786884	0.0968998	0.109905	0.117994	0.118947	0.11099	0.0930738	0.0672189	0.0430182	0.0250925	0.0151764	
Uncinia_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Uncinia_uncinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	1.01978e-29	2.92314e-29	1.83071e-28	1.71549e-27	1.99254e-26	2.47597e-25	3.01129e-24	3.42229e-23	3.54932e-22	3.30397e-21	2.73233e-20	2.0019e-19	1.31151e-18	7.80219e-18	4.28156e-17	2.18562e-16	1.03953e-15	4.5894e-15	1.86769e-14	6.9468e-14	2.34366e-13	7.13934e-13	1.96556e-12	4.92731e-12	1.14195e-11	2.50324e-11	5.35016e-11	1.15546e-10	2.6176e-10	6.4107e-10	1.71861e-09	5.02476e-09	1.57523e-08	5.176e-08	1.74316e-07	5.90384e-07	1.97983e-06	6.49034e-06	2.05719e-05	6.242e-05	0.000179694	0.000487024	0.00123466	0.0029118	0.00635972	0.012815	0.0237442	0.0403263	0.0625799	0.0884269	0.113316	0.131071	0.136091	0.126063	0.103532	0.0750428	0.048072	0.0276547	
N22	5.42455e-29	3.37876e-27	3.56489e-25	3.15157e-23	1.63309e-21	7.2897e-20	3.33816e-18	9.9129e-17	1.10718e-15	3.83312e-15	1.23666e-14	9.87981e-14	8.2006e-13	8.11401e-12	1.28357e-10	1.55729e-09	1.08046e-08	3.88385e-08	7.20422e-08	7.95613e-08	7.07734e-08	7.28153e-08	1.44814e-07	4.64609e-07	1.47084e-06	3.8696e-06	7.93201e-06	1.48388e-05	4.44581e-05	0.000233789	0.00124755	0.00544275	0.0186355	0.0495473	0.101861	0.161696	0.198255	0.188338	0.139204	0.0805115	0.036699	0.0132924	0.0038542	0.000903739	0.000172816	2.71948e-05	3.55551e-06	3.90424e-07	3.62118e-08	2.87769e-09	1.97157e-10	1.17555e-11	6.14738e-13	2.85784e-14	1.17187e-15	4.33339e-17	1.43436e-18	4.9544e-20	
N23	1.78208e-28	3.64465e-27	1.40676e-25	5.23073e-24	1.62148e-22	3.99952e-21	7.51921e-20	1.1208e-18	1.6925e-17	2.99849e-16	5.48216e-15	8.83086e-14	1.1207e-12	1.03308e-11	6.55433e-11	2.79053e-10	8.12573e-10	1.75206e-09	3.2532e-09	6.12785e-09	1.33507e-08	3.63192e-08	1.17348e-07	4.03146e-07	1.42378e-06	5.63444e-06	2.71152e-05	0.0001437	0.000711462	0.00299893	0.0103719	0.0289972	0.065059	0.116655	0.166756	0.189814	0.172043	0.124302	0.0717425	0.0331817	0.0123481	0.00371509	0.000908552	0.000181694	2.9913e-05	4.08509e-06	4.69401e-07	4.79089e-08	4.83267e-09	6.86087e-10	1.71285e-10	3.5884e-11	8.68251e-12	2.28915e-12	4.77234e-13	1.27792e-13	3.46879e-14	9.40287e-15	
Carex_maritima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	5.07101e-25	3.8759e-24	6.87178e-23	1.44869e-21	2.8705e-20	4.93827e-19	7.17968e-18	8.83746e-17	9.42183e-16	8.75148e-15	6.93697e-14	4.5313e-13	2.36512e-12	9.76604e-12	3.28674e-11	9.76384e-11	2.92279e-10	1.02388e-09	4.61876e-09	2.64407e-08	1.74559e-07	1.19345e-06	7.76712e-06	4.55029e-05	0.000231762	0.00100501	0.00366429	0.0111488	0.0281762	0.0589805	0.102079	0.14592	0.172201	0.167757	0.134968	0.089751	0.0493915	0.0225324	0.00853977	0.00269586	0.000711046	0.000157256	2.92797e-05	4.61467e-06	6.21818e-07	7.27807e-08	7.87081e-09	9.43913e-10	1.37237e-10	2.75653e-11	6.49984e-12	1.27034e-12	2.71708e-13	6.04998e-14	1.20441e-14	2.51464e-15	4.89901e-16	1.02091e-16	
Carex_conferta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_cephalophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
