NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Uncinia_phleoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N19	2.93837e-06	7.00067e-06	2.01053e-05	5.95378e-05	0.000169882	0.000454778	0.00113029	0.00259725	0.00550722	0.010764	0.0193806	0.032129	0.0490173	0.0687966	0.088796	0.105355	0.114876	0.115077	0.105875	0.0894452	0.0693726	0.0493834	0.032262	0.0193411	0.0106385	0.00536923	0.00248663	0.0010567	0.000412163	0.000147606	4.85383e-05	1.46661e-05	4.0751e-06	1.04131e-06	2.45073e-07	5.32144e-08	1.06564e-08	1.97476e-09	3.39998e-10	5.42421e-11	8.08711e-12	1.13826e-12	1.49381e-13	1.8703e-14	2.28784e-15	2.60803e-16	2.93528e-17	3.39041e-18	3.53097e-19	3.74249e-20	4.18687e-21	3.96036e-22	3.86866e-23	4.02192e-24	3.46614e-25	3.46437e-26	5.06755e-27	1.59787e-27	
N20	3.98865e-06	9.26727e-06	2.56543e-05	7.31032e-05	0.000201245	0.000521673	0.00125993	0.00282245	0.00585192	0.0112156	0.0198566	0.0324573	0.048959	0.0681267	0.0874221	0.103415	0.112744	0.113253	0.104792	0.0893021	0.0700816	0.0506367	0.0336864	0.0206342	0.0116362	0.00604258	0.00289026	0.00127321	0.000516845	0.00019347	6.67551e-05	2.12615e-05	6.26207e-06	1.70295e-06	4.29425e-07	1.01008e-07	2.20358e-08	4.5279e-09	8.95802e-10	1.66534e-10	3.06735e-11	5.89795e-12	1.06231e-12	2.0071e-13	4.10382e-14	7.22423e-15	1.32014e-15	2.53201e-16	3.94495e-17	6.33502e-18	1.05562e-18	1.40457e-19	1.94157e-20	2.80543e-21	3.28434e-22	4.46156e-23	9.14907e-24	4.49321e-24	
Carex_pauciflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_leptalea_subsp_leptalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_capitata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	9.68491e-06	2.01141e-05	4.70878e-05	0.000111409	0.000255195	0.000557521	0.00115564	0.00226926	0.00421844	0.00741899	0.0123424	0.0194179	0.0288767	0.0405896	0.0539176	0.0676566	0.0801984	0.0897966	0.0949292	0.0947639	0.0893266	0.0794691	0.0667456	0.0529301	0.039607	0.0279826	0.0186727	0.0117583	0.00699539	0.00393504	0.00208989	0.00105034	0.000500378	0.000225328	9.6362e-05	3.92745e-05	1.51655e-05	5.60222e-06	1.99371e-06	6.74415e-07	2.21083e-07	7.10304e-08	2.1701e-08	6.52439e-09	1.95455e-09	5.50841e-10	1.54095e-10	4.32147e-11	1.1171e-11	2.87222e-12	7.41141e-13	1.73696e-13	4.09968e-14	1.0005e-14	2.36811e-15	6.88926e-16	3.13499e-16	2.73189e-16	
Kobresia_myosuroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kobresia_simpliciuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	0.00185186	0.0033788	0.00635886	0.0114574	0.0193371	0.0304195	0.0445667	0.0608436	0.0774419	0.0919053	0.101748	0.105112	0.10131	0.0911334	0.0765235	0.0599611	0.0438588	0.0299517	0.0190893	0.0113601	0.00631434	0.0032764	0.00158838	0.000719829	0.000304708	0.00012065	4.47272e-05	1.55031e-05	5.0367e-06	1.53635e-06	4.3883e-07	1.17913e-07	2.99005e-08	7.11582e-09	1.60363e-09	3.44292e-10	6.95664e-11	1.34622e-11	2.52009e-12	4.44463e-13	7.62257e-14	1.28722e-14	2.03376e-15	3.16423e-16	4.90274e-17	6.9836e-18	9.85156e-19	1.38848e-19	1.76544e-20	2.23071e-21	2.82247e-22	3.18167e-23	3.5967e-24	4.14226e-25	4.39294e-26	5.33184e-27	9.24369e-28	3.52475e-28	
Carex_gibba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	9.36369e-07	2.92058e-06	1.07488e-05	3.8003e-05	0.000123422	0.000365361	0.000985102	0.00242084	0.00542488	0.0110844	0.0206548	0.0350972	0.05435	0.0766917	0.0985713	0.115301	0.122723	0.118817	0.10454	0.0835973	0.0607538	0.0400865	0.0240303	0.0130927	0.0064755	0.00291202	0.00119203	0.000443287	0.00015026	4.65419e-05	1.31199e-05	3.38955e-06	8.06818e-07	1.75314e-07	3.53023e-08	6.65821e-09	1.1504e-09	1.87857e-10	2.94891e-11	4.23046e-12	5.86842e-13	8.00511e-14	9.78879e-15	1.17172e-15	1.38832e-16	1.43379e-17	1.4549e-18	1.46166e-19	1.2561e-20	1.06636e-21	8.9964e-23	6.4285e-24	4.59009e-25	3.31352e-26	2.06797e-27	1.43629e-28	1.36063e-29	2.8016e-30	
N24	3.72813e-11	1.34677e-10	6.24305e-10	2.94127e-09	1.3311e-08	5.70332e-08	2.30234e-07	8.73758e-07	3.11395e-06	1.0408e-05	3.26017e-05	9.55798e-05	0.0002619	0.000669624	0.00159484	0.00353057	0.00725104	0.0137873	0.0242147	0.0392053	0.0583965	0.0798443	0.100047	0.114711	0.120138	0.11484	0.100126	0.079522	0.057547	0.0379547	0.0227878	0.0124749	0.00623672	0.00284228	0.00118589	0.000454909	0.000159772	5.1917e-05	1.57586e-05	4.41514e-06	1.16792e-06	2.96325e-07	6.96853e-08	1.58075e-08	3.50894e-09	7.10135e-10	1.39448e-10	2.68256e-11	4.5806e-12	7.58547e-13	1.22926e-13	1.73824e-14	2.40152e-15	3.29224e-16	4.03584e-17	5.46016e-18	1.04004e-18	4.52814e-19	
