NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Carex_nardina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	6.68888e-38	8.4365e-37	2.22435e-35	6.44857e-34	1.81e-32	4.7851e-31	1.18364e-29	2.73378e-28	5.88923e-27	1.18236e-25	2.21055e-24	3.84576e-23	6.22113e-22	9.3505e-21	1.30483e-19	1.68928e-18	2.02749e-17	2.25426e-16	2.32018e-15	2.20903e-14	1.94416e-13	1.58057e-12	1.18616e-11	8.21171e-11	5.24079e-10	3.08146e-09	1.66817e-08	8.30985e-08	3.8068e-07	1.60289e-06	6.20001e-06	2.20198e-05	7.17729e-05	0.000214608	0.000588428	0.00147892	0.00340611	0.00718632	0.0138862	0.0245698	0.0398008	0.0590218	0.0801199	0.0995593	0.113259	0.117972	0.112542	0.0983652	0.0788104	0.0579241	0.0390946	0.0242672	0.0138873	0.00735838	0.00364161	0.00171666	0.000807501	0.000419889	
N18	6.72239e-23	2.48329e-22	1.9148e-21	1.83385e-20	1.8173e-19	1.74915e-18	1.60104e-17	1.38373e-16	1.12622e-15	8.62127e-15	6.2024e-14	4.19095e-13	2.65816e-12	1.5817e-11	8.82494e-11	4.61444e-10	2.2601e-09	1.03639e-08	4.44742e-08	1.78518e-07	6.69973e-07	2.34994e-06	7.70035e-06	2.35646e-05	6.73222e-05	0.000179501	0.000446538	0.00103614	0.00224206	0.00452327	0.00850659	0.0149105	0.0243564	0.0370746	0.0525846	0.0694942	0.0855753	0.0981918	0.104993	0.104628	0.0971855	0.0841582	0.067956	0.0511808	0.035964	0.0235866	0.0144439	0.00826302	0.00441857	0.00221011	0.00103489	0.000454127	0.000187015	7.24521e-05	2.65571e-05	9.36668e-06	3.35392e-06	1.42288e-06	
Carex_capillacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_leptalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	8.6394e-37	2.95376e-36	1.78809e-35	1.16875e-34	7.50759e-34	4.66744e-33	2.80052e-32	1.62042e-31	9.03706e-31	4.85561e-30	2.51238e-29	1.25146e-28	6.00655e-28	2.80466e-27	1.35969e-26	9.14517e-26	1.2489e-24	2.57532e-23	5.51638e-22	1.10572e-20	2.03374e-19	3.41791e-18	5.23974e-17	7.31823e-16	9.3014e-15	1.07459e-13	1.12723e-12	1.07243e-11	9.2438e-11	7.21103e-10	5.08586e-09	3.23981e-08	1.8623e-07	9.65068e-07	4.50473e-06	1.89247e-05	7.15012e-05	0.000242784	0.000740417	0.00202696	0.0049787	0.0109678	0.0216631	0.0383554	0.0608671	0.0865743	0.110382	0.126195	0.129434	0.119208	0.0987305	0.0737194	0.0498428	0.0307555	0.0175689	0.00953498	0.00514545	0.00297007	
Uncinia_phleoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N20	5.17711e-45	3.06518e-44	3.20102e-43	3.52401e-42	3.77944e-41	3.9245e-40	4.03032e-39	4.56829e-38	7.79706e-37	2.35398e-35	9.10569e-34	3.54047e-32	1.29229e-30	4.3614e-29	1.35566e-27	3.87432e-26	1.01677e-24	2.44751e-23	5.39768e-22	1.08936e-20	2.00963e-19	3.38488e-18	5.19942e-17	7.27533e-16	9.26277e-15	1.07184e-13	1.12599e-12	1.0727e-11	9.2574e-11	7.22955e-10	5.10386e-09	3.25402e-08	1.87181e-07	9.70569e-07	4.53252e-06	1.9048e-05	7.19825e-05	0.000244441	0.000745452	0.00204044	0.00501049	0.0110336	0.0217823	0.0385428	0.0611205	0.0868628	0.110647	0.126367	0.129463	0.119087	0.0985	0.0734428	0.0495805	0.0305449	0.0174205	0.00944077	0.00508983	0.00293731	
Uncinia_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Uncinia_uncinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	1.33658e-31	5.77565e-31	4.22049e-30	3.82813e-29	3.84118e-28	3.97343e-27	4.07759e-26	4.07223e-25	3.92124e-24	3.62442e-23	3.20863e-22	2.71744e-21	2.20021e-20	1.70228e-19	1.25806e-18	8.87828e-18	5.98111e-17	3.84523e-16	2.35838e-15	1.37949e-14	7.69305e-14	4.08896e-13	2.07073e-12	9.98821e-12	4.58744e-11	2.00555e-10	8.34346e-10	3.30198e-09	1.24277e-08	4.44707e-08	1.51253e-07	4.88836e-07	1.50088e-06	4.37668e-06	1.21189e-05	3.18573e-05	7.94858e-05	0.000188199	0.000422773	0.000900872	0.00182047	0.00348774	0.00633277	0.0108928	0.0177391	0.0273306	0.0398011	0.0547236	0.0709425	0.0865815	0.0993137	0.106887	0.107771	0.101682	0.0897368	0.0741295	0.0574229	0.0417634	
N22	2.178e-38	6.88335e-37	3.56518e-35	1.96684e-33	1.0593e-31	5.35166e-30	2.49084e-28	1.05922e-26	4.09718e-25	1.43732e-23	4.56177e-22	1.30686e-20	3.37185e-19	7.81735e-18	1.62483e-16	3.02061e-15	5.01063e-14	7.39871e-13	9.70139e-12	1.12685e-10	1.15662e-09	1.04653e-08	8.32726e-08	5.8131e-07	3.55193e-06	1.8954e-05	8.81428e-05	0.000356496	0.00125169	0.00380879	0.0100297	0.0228281	0.044865	0.0760847	0.111292	0.140399	0.152784	0.143491	0.116397	0.0816368	0.0495697	0.0260969	0.0119327	0.00474756	0.00164676	0.000499005	0.000132371	3.08031e-05	6.3007e-06	1.13504e-06	1.804e-07	2.53361e-08	3.14817e-09	3.46368e-10	3.3751e-11	2.91427e-12	2.26622e-13	2.05365e-14	
